,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,movie id,movie title,release date,video release date,IMDb URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Summary,Cast,Director,Rating,Runtime,No. of ratings,YT-Trailer ID
1044,1044,1044,1044,1045,Fearless (1993),01-Jan-93,,https://www.imdb.com/title/tt0106881/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"After a terrible air disaster, survivor Max Klein emerges a changed person. Unable to connect to his former life or to wife Laura, he feels godlike and invulnerable. When psychologist Bill Perlman is unable to help Max, he has Max meet another survivor, Carla Rodrigo, who is racked with grief and guilt since her baby died in the crash which she and Max survived. —Reid Gagle",Jeff Bridges|Isabella Rossellini|Rosie Perez|Tom Hulce|John Turturro,Peter Weir,7.1,122.0,22K,
1045,1045,1045,1045,1046,Malice (1993),01-Jan-93,,https://www.imdb.com/title/tt0107497/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"A tale about a happily married couple who would like to have children. Tracy teaches children, Andy's a college professor. Things are never the same after she is taken to hospital and operated upon by Jed, a ""know it all"" doctor. —Rob Hartill",Alec Baldwin|Nicole Kidman|Bill Pullman|Bebe Neuwirth|George C. Scott,Harold Becker,6.4,107.0,24K,
1046,1046,1046,1046,1047,Multiplicity (1996),12-Jul-96,,https://www.imdb.com/title/tt0117108/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Construction worker Doug Kinney finds that the pressures of his working life, combined with his duties to his wife Laura and daughter Jennifer leaves him with little time for himself. However, he is approached by geneticist Dr. Owen Leeds who offers him a rather unusual solution to his problems - cloning. —Jonathan Broxton <j.w.broxton@sheffield.ac.uk>",Michael Keaton|Andie MacDowell|Zack Duhame|Katie Schlossberg|Harris Yulin,Harold Ramis,6.1,117.0,31K,
1047,1047,1047,1047,1048,She's the One (1996),23-Aug-96,,https://www.imdb.com/title/tt0117628/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"How do siblings deal with each other in their targets? This is the question tackled in this movie. Blue-collared Mickey drives a New York taxicab since the breakup with his promiscuous ex-fiancée Heather two years ago. His younger, white-collared brother, Francis, cannot let Mickey forget the tragedy of the ""hairy ass"": (Mickey's image of his apartment floor of the guy having sex with Heather after walking in on them). Finding relief in driving his cab, Mickey meets an art student named Hope whom he marries after knowing her for only 24 hours. Mickey also meets his old lover Heather, and learns more about life itself as taxi fares in the course of a summer. Francis, a young Wall Street corporate raider, unhappy in his marriage to Renee and led by his infidelity, continues his shots at Mickey throughout the film, only to find himself a plot device that lends humor and lessons about marriage and brotherhood when he meets and starts an dangerous affair with Heather, despite Mickey's warnings that Heather is a gold-digging nymphomaniac who goes through sexual partners as often as a person changes clothes. Given Mickey's frame of reference on the past and his bride of 24 hours, it is no wonder that the two brothers, along with their father, an ego-eccentric and emotionally bereft bigot and a hard-core chauvinist who does not allow women aboard his fishing boat, learn about the strength of women, and their own lives. —Don Copeland <dcopeland@otb.com>",John Mahoney|Edward Burns|Michael McGlone|Maxine Bahns|Jennifer Aniston,Edward Burns,6.0,96.0,17K,
1048,1048,1048,1048,1049,House Arrest (1996),02-Aug-96,,https://www.imdb.com/title/tt0116571/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"High-schooler Grover Beindorf and his younger sister Stacy decide that their parents, Janet and Ned, are acting childishly when they decide to divorce after 18 years of marriage, so they lock them up in the basement until they'll sort out their problems. Their schoolfriends also decide to do the same with their parents to solve their respective problems. —Anonymous",Kyle Howard|Herbert Russell|Jamie Lee Curtis|Kevin Pollak|Amy Sakasitz,Harry Winer,5.8,108.0,8.4K,
1049,1049,1049,1049,1050,"Ghost and Mrs. Muir, The (1947)",01-Jan-47,,https://www.imdb.com/title/tt0039420/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"In 1900, Lucy Muir (Gene Tierney), widowed for one year, decides to move out of her controlling in-law's house in London to the English seaside with her adolescent daughter Anna (Natalie Wood) and their long devoted maid Martha (Edna Best). Despite the rental agent trying to dissuade her, Lucy decides to rent Gull Cottage at Whitecliff-by-the-Sea. She learns firsthand before she makes the decision the rental agent's hesitance is because the cottage is haunted, supposedly by its now deceased former owner, seaman Captain Daniel Gregg (Sir Rex Harrison). After she moves in, she does meet the spirit of Captain Gregg face-to-face. Because she refuses to be scared away by his presence, the two come to an understanding, including that he will not make his presence known to Anna. As time progresses, the two develop a friendship and a bond. Despite his statements to her that she needs to live her life including finding another husband, Daniel seems not to approve of any of the men that enter her life, including the most serious, children's author Miles Fairley (George Sanders). Because of his feelings for her, Daniel eventually has to decide if being a part of her life is more a benefit or hindrance to her in carrying on with the living, regardless of perhaps not being able to carry out his initial goal of realizing his vision for Gull Cottage if he leaves. —Huggo",Gene Tierney|Rex Harrison|George Sanders|Edna Best|Vanessa Brown,Joseph L. Mankiewicz,7.9,104.0,18K,
1050,1050,1050,1050,1051,"Associate, The (1996)",19-Oct-96,,"http://us.imdb.com/M/title-exact?Associate,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1051,1051,1051,1051,1052,Dracula: Dead and Loving It (1995),01-Jan-95,,https://www.imdb.com/title/tt0112896/,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Another spoof from the mind of Mel Brooks . This time he's out to poke fun at the Dracula myth. Basically, he took ""Bram Stoker's Dracula,"" gave it a new cast and a new script and made a big joke out of it. The usual, rich English are attacked by Dracula and Dr. Van Helsing is brought in to save the day. —Jason Ihle <jrihl@conncoll.edu>",Leslie Nielsen|Peter MacNicol|Steven Weber|Amy Yasbeck|Lysette Anthony,Mel Brooks,5.9,88.0,40K,
1052,1052,1052,1052,1053,Now and Then (1995),01-Jan-95,,https://www.imdb.com/title/tt0114011/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Four childhood friends, now in their thirties, are having a reunion. Their lives have gone separate and very different ways. Together again they reminisce about their younger years, especially the eventful period when they were 12 years old. —grantss",Christina Ricci|Rosie O'Donnell|Thora Birch|Melanie Griffith|Gaby Hoffmann,Lesli Linka Glatter,6.8,100.0,28K,
1053,1053,1053,1053,1054,Mr. Wrong (1996),16-Feb-96,,https://www.imdb.com/title/tt0117102/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martha Alston (Ellen DeGeneres) is a single woman working at a television talk show. When her younger sister gets married, everyone wonders when Martha will meet Mr. Right and tie the knot. By chance Martha suddenly meets a handsome stranger named Whitman Crawford (Bill Pullman), the two fall madly in love. But Martha soon discovers little quirks in Whitman, little quirks that become horrifying nightmares. But by the time she realizes that she must break up with him, it'll take more than subtle hints to make him go away; she'll need to get into the most outrageous predicaments to rid herself of Mr. Wrong. —Eric Yang <esy@netcom.com>",Ellen DeGeneres|Bill Pullman|Joan Cusack|Dean Stockwell|Joan Plowright,Nick Castle,3.8,96.0,5K,
1054,1054,1054,1054,1055,"Simple Twist of Fate, A (1994)",01-Jan-94,,https://www.imdb.com/title/tt0111194/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Michael McCann is a man who feels totally betrayed by the world, after his wife revealed to him that their child was not his. A few years after his break-up we find him living alone in a small town. But, everything in his miserable life changes when he adopts a little girl whose mother died outside his house. After several years, the real father returns to claim the girl from Michael, thinking that she will be an advantage for his political career. —Chris Makrozahopoulos <makzax@hotmail.com>",Steve Martin|Gabriel Byrne|Laura Linney|Catherine O'Hara|Alana Austin,Gillies MacKinnon,6.3,106.0,5.4K,
1055,1055,1055,1055,1056,Cronos (1992),01-Jan-92,,http://us.imdb.com/M/title-exact?Cronos%20(1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,
1056,1056,1056,1056,1057,"Pallbearer, The (1996)",19-Apr-96,,https://www.imdb.com/title/tt0117283/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chaos unfolds as Tom is roped into being a pallbearer (and delivering the eulogy!) by the mother of a recently deceased ""friend"" from high school that he just can't remember. In the meantime, an unrequited love from high school (NOT the dead guy's girlfriend) reappears in his life. —Anonymous",David Schwimmer|Gwyneth Paltrow|Michael Rapaport|Toni Collette|Carol Kane,Matt Reeves,5.0,98.0,10K,
1057,1057,1057,1057,1058,"War, The (1994)",01-Jan-94,,"http://us.imdb.com/M/title-exact?War,%20The%20(1994)",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,
1058,1058,1058,1058,1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),01-Jan-96,,https://www.imdb.com/title/tt0116126/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"""Don't Be a Menace to South Central While Drinking your Juice in the Hood"" is a parody of several U.S. films about being in the 'Hood', for instance ""Boyz n the Hood"", ""South Central"", ""Menace II Society"", ""Higher Learning"" and ""Juice"". We follow Ashtray as he returns to the place he grew up in and meet his father and his basket-case friends. Crazy stuff happens. For example, Ashtray is older than his father and his best friend Loc Dog's grandmother is a trigger-happy old lady who blames her eccentric-looking kid for not being tough enough. —Rune Dahl Fitjar <rfitjar@online.no>",Shawn Wayans|Marlon Wayans|Tracey Cherelle Jones|Chris Spencer|Suli McCullough,Paris Barclay,6.6,89.0,52K,
1059,1059,1059,1059,1060,"Adventures of Pinocchio, The (1996)",26-Jul-96,,https://www.imdb.com/title/tt0115472/,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"One of puppet-maker Geppetto's creations comes magically to life. This puppet, Pinocchio, has one major desire and that is to become a real boy someday. In order to accomplish this goal he has to learn to act responsibly. This film shows you the adventures on which he learns valuable lessons. —Peter Huiskes <huiskes@westbrabant.net>",Martin Landau|Jonathan Taylor Thomas|Geneviève Bujold|Udo Kier|Bebe Neuwirth,Steve Barron,5.2,96.0,5.6K,
1060,1060,1060,1060,1061,"Evening Star, The (1996)",25-Dec-96,,https://www.imdb.com/title/tt0116240/,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Continuing the story of Aurora Greenway in her latter years. After the death of her daughter, Aurora struggled to keep her family together, but has one grandson in jail, a rebellious granddaughter, and another grandson living just above the poverty line. —R. John Berggren <jberg@nina.pagesz.net>",Shirley MacLaine|Bill Paxton|Juliette Lewis|Miranda Richardson|Ben Johnson,Robert Harling,5.9,129.0,4.6K,
1061,1061,1061,1061,1062,Four Days in September (1997),23-Jan-98,,https://www.imdb.com/title/tt0119815/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Fernando, a journalist, and his friend César join terrorist group MR8 in order to fight Brazilian dictatorial regime during the late sixties. Cesare, however, is wounded and captured during a bank hold up. Fernando then decides to kidnap the American ambassador in Brazil and ask for the release of fifteen political prisoners in exchange for his life. —Salvatore Santangelo <pappagone2@libero.it>",Alan Arkin|Fernanda Torres|Pedro Cardoso|Luiz Fernando Guimarães|Cláudia Abreu,Bruno Barreto,7.4,110.0,4.8K,
1062,1062,1062,1062,1063,"Little Princess, A (1995)",01-Jan-95,,https://www.imdb.com/title/tt0113670/,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self-worth. Sara's belief that ""every girl's a princess"" is tested to the limit, however, when word comes that her father was killed in action and his estate has been seized by the British government. —James Meek <james@oz.net>",Liesel Matthews|Eleanor Bron|Liam Cunningham|Rusty Schwimmer|Arthur Malet,Alfonso Cuarón,7.7,97.0,33K,
1063,1063,1063,1063,1064,Crossfire (1947),01-Jan-47,,https://www.imdb.com/title/tt0039286/,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Homicide Capt. Finlay finds evidence that one or more of a group of demobilized soldiers is involved in the death of Joseph Samuels. In flashbacks, we see the night's events from different viewpoints as army Sgt. Keeley investigates on his own, trying to clear Mitchell, to whom circumstantial evidence points. Then the real, ugly motive for the killing begins to dawn on both Finlay and Keeley. —Rod Crawford <puffinus@u.washington.edu>",Robert Young|Robert Mitchum|Robert Ryan|Gloria Grahame|Paul Kelly,Edward Dmytryk,7.3,86.0,8.1K,
1064,1064,1064,1064,1065,Koyaanisqatsi (1983),01-Jan-83,,https://www.imdb.com/title/tt0085809/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"This experimental film looks at the world and more specifically the effect man has had on the landscape and the environment. Without narration, the film shows the world in a pristine condition and untouched: blue skies, beautiful landscapes and endless vistas. The man-made world is much less appealing. Essentially a montage using a variety of film techniques to provide a visually stunning montage of images. —garykmcd",Ed Asner|Pat Benatar|Jerry Brown|Johnny Carson|Dick Cavett,Godfrey Reggio,8.3,86.0,37K,
1065,1065,1065,1065,1066,Balto (1995),01-Jan-95,,https://www.imdb.com/title/tt0112453/,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A half-wolf, half-husky named Balto gets a chance to become a hero when an outbreak of diphtheria threatens the children of Nome, Alaska in the winter of 1925. He leads a dog team on a 600-mile trip across the Alaskan wilderness to get medical supplies. The film is based on a true story which inspired the Iditarod dog sled race. —Alan Katz",Kevin Bacon|Bob Hoskins|Bridget Fonda|Jim Cummings|Phil Collins,Simon Wells,7.1,78.0,42K,
1066,1066,1066,1066,1067,Bottle Rocket (1996),21-Feb-96,,https://www.imdb.com/title/tt0115734/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hare-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry. With the help of their pathetic neighbor and pal Bob, Anthony and Dignan pull a job and hit the road, where Anthony finds love with motel maid Inez. When our boys finally hook up with Mr. Henry, the ensuing escapade turns out to be far from what anyone expected. —Marty Cassady <martyc@bev.net>",Luke Wilson|Owen Wilson|Ned Dowd|Shea Fowler|Haley Miller,Wes Anderson,7.0,91.0,73K,
